trip_id,month,hour,day_of_week,is_weekend,is_monsoon,is_raining,distance_km,vehicle_speed,violations_zone,ambulance_type,has_escort,driver_exp,zone_Vashi,zone_Nerul,zone_Kharghar,zone_Belapur,zone_Airoli,eta_minutes
1559,2,10,0,0,0,0,10.083125298828607,26.950000000000003,32.974,2,0,4,0,0,1,0,0,15.0
1560,2,12,0,0,0,0,12.24163859421444,24.64,48.637,1,0,1,1,0,0,0,0,15.0
1561,2,20,0,0,0,0,7.619676562897065,24.15,48.637,1,0,1,1,0,0,0,0,15.0
1562,2,13,1,0,0,0,1.2886660043485205,22.415085,28.841,2,0,2,0,0,0,0,1,3.3237422397664957
1563,2,10,1,0,0,1,1.100572676007699,19.293750000000003,48.637,1,1,5,1,0,0,0,0,3.4699365394471657
1564,2,23,1,0,0,0,6.161746850326231,30.589999999999996,48.637,1,0,2,1,0,0,0,0,11.764981324383022
1565,2,0,1,0,0,0,0.5,24.5,48.637,0,0,2,1,0,0,0,0,3.0
1566,2,5,1,0,0,0,15.40484567016708,31.309960000000004,28.841,3,0,3,0,0,0,0,1,15.0
1567,2,11,1,0,0,0,8.678600761886946,30.589999999999996,48.637,2,0,2,1,0,0,0,0,15.0
1568,2,17,1,0,0,0,8.662213152726595,17.709999999999997,30.054,2,0,4,0,0,0,1,0,15.0
1569,2,19,1,0,0,1,1.7711013347375024,13.449050999999997,28.841,1,1,2,0,0,0,0,1,7.965686609768822
1570,2,2,1,0,0,0,1.3461368953294568,25.725,30.054,1,0,3,0,0,0,1,0,3.0226319915821143
1571,2,5,1,0,0,0,12.74676950681446,30.800000000000004,48.637,1,0,4,1,0,0,0,0,15.0
1572,2,9,1,0,0,0,9.402381967801048,22.539999999999996,48.637,3,0,2,1,0,0,0,0,15.0
1573,2,13,1,0,0,0,2.8844313079270836,22.05,48.637,1,0,2,1,0,0,0,0,7.89533161017124
1574,2,22,1,0,0,0,8.613540541553494,32.73314,28.841,2,0,3,0,0,0,0,1,15.0
1575,2,6,1,0,0,0,11.413918504070477,32.34,48.637,2,0,1,1,0,0,0,0,15.0
1576,2,20,1,0,0,0,1.9814115804714325,22.05,32.974,2,0,5,0,0,1,0,0,5.397421696134314
1577,2,23,1,0,0,0,12.712977871894259,29.26,30.054,3,0,5,0,0,0,1,0,15.0
1578,2,21,1,0,0,0,0.6903618012708285,26.599999999999998,32.974,2,0,3,0,0,1,0,0,3.0
1579,2,18,1,0,0,0,9.545010427050254,17.25,38.622,0,0,2,0,1,0,0,0,15.0
1580,2,19,1,0,0,0,1.91183877583826,17.639999999999997,32.974,3,0,3,0,0,1,0,0,6.759978207858486
1581,2,15,1,0,0,0,4.979472500540262,28.979999999999997,48.637,0,0,2,1,0,0,0,0,10.431734019429603
1582,2,7,1,0,0,0,0.8766731193170727,22.4,38.622,1,0,4,0,1,0,0,0,3.0
1583,2,16,1,0,0,1,10.786586728257635,20.212500000000002,38.622,3,0,2,0,1,0,0,0,15.0
1584,2,16,1,0,0,0,12.337010359432673,26.950000000000003,30.054,3,0,2,0,0,0,1,0,15.0
1585,2,22,1,0,0,0,8.712688384232484,32.73314,28.841,0,0,1,0,0,0,0,1,15.0
1586,2,17,1,0,0,0,9.152940074383569,17.709999999999997,30.054,1,0,2,0,0,0,1,0,15.0
1587,2,6,1,0,0,1,10.526634720271655,24.255000000000003,48.637,0,0,1,1,0,0,0,0,15.0
1588,2,18,1,0,0,0,12.610962140049095,16.5,38.622,3,0,1,0,1,0,0,0,15.0
1589,2,9,1,0,0,0,1.9131289331729109,20.920745999999998,28.841,1,0,4,0,0,0,0,1,5.705779718477939
1590,2,17,2,0,0,0,8.962216393977963,17.709999999999997,30.054,2,0,5,0,0,0,1,0,15.0
1591,2,15,2,0,0,0,13.610960517180935,27.720000000000002,30.054,0,0,3,0,0,0,1,0,15.0
1592,2,20,2,0,0,0,1.5106338983724534,22.05,32.974,1,0,4,0,0,1,0,0,4.281441204999388
1593,2,21,2,0,0,0,0.5,26.599999999999998,38.622,2,0,1,0,1,0,0,0,3.0
1594,2,11,2,0,0,0,6.661114967044839,31.096482999999996,28.841,2,0,3,0,0,0,0,1,12.642790905292003
1595,2,6,2,0,0,0,0.5,29.886779999999998,28.841,1,0,5,0,0,0,0,1,3.0
1596,2,9,2,0,0,0,7.842452393113723,22.539999999999996,32.974,2,0,2,0,0,1,0,0,15.0
1597,2,15,2,0,0,0,1.281041283348542,26.46,38.622,1,0,1,0,1,0,0,0,3.0
1598,2,21,2,0,0,0,5.607527732197908,30.589999999999996,48.637,0,0,1,1,0,0,0,0,11.146757472478743
1599,2,4,2,0,0,0,9.852382185345522,30.589999999999996,38.622,0,0,2,0,1,0,0,0,15.0
1600,2,6,2,0,0,0,1.2568119444553683,30.87,30.054,1,1,1,0,0,0,1,0,3.0
1601,2,22,2,0,0,1,0.5,21.0,30.054,3,0,4,0,0,0,1,0,3.0
1602,2,19,2,0,0,0,6.129460750888475,19.319999999999997,38.622,1,0,4,0,1,0,0,0,15.0
1603,2,5,2,0,0,0,8.429924679784955,32.199999999999996,30.054,0,0,4,0,0,0,1,0,15.0
1604,2,13,2,0,0,0,12.469448595550254,23.1,32.974,0,0,4,0,0,1,0,0,15.0
1605,2,11,2,0,0,0,5.464265603233884,30.589999999999996,48.637,2,0,4,1,0,0,0,0,10.869348329216301
1606,2,10,2,0,0,0,10.09344631750159,26.950000000000003,32.974,1,0,5,0,0,1,0,0,15.0
1607,2,5,2,0,0,0,5.6876398028152835,32.199999999999996,48.637,3,0,2,1,0,0,0,0,10.209544300862946
1608,2,16,2,0,0,0,0.5,24.5,48.637,1,0,4,1,0,0,0,0,3.0
1609,2,2,2,0,0,0,12.247338418404302,26.950000000000003,38.622,3,0,5,0,1,0,0,0,15.0
1610,2,14,2,0,0,0,0.9990760927469885,24.5,48.637,2,0,1,1,0,0,0,0,3.0
1611,2,18,2,0,0,0,8.037512884402831,17.25,30.054,1,0,2,0,0,0,1,0,15.0
1612,2,16,2,0,0,0,9.036446309252554,28.174999999999997,38.622,2,0,3,0,1,0,0,0,15.0
1613,2,8,2,0,0,0,2.5390791335817173,18.6792375,28.841,3,0,1,0,0,0,0,1,7.958356152667914
1614,2,9,2,0,0,0,13.75669948138841,21.56,32.974,2,0,2,0,0,1,0,0,15.0
1615,2,3,2,0,0,0,8.849828670659566,28.174999999999997,30.054,0,0,1,0,0,0,1,0,15.0
1616,2,11,2,0,0,0,1.1489002713998906,27.93,30.054,2,1,1,0,0,0,1,0,3.0
1617,2,22,3,0,0,0,17.315220547267362,31.309960000000004,28.841,1,0,4,0,0,0,0,1,15.0
1618,2,10,3,0,0,1,5.794069580353621,21.131249999999998,38.622,2,0,3,0,1,0,0,0,15.0
1619,2,1,3,0,0,0,13.115174308273037,26.950000000000003,48.637,0,0,1,1,0,0,0,0,15.0
1620,2,18,3,0,0,0,18.376586226913755,16.5,32.974,3,0,4,0,0,1,0,0,15.0
1621,2,8,3,0,0,0,15.188512188991028,19.25,30.054,3,0,2,0,0,0,1,0,15.0
1622,2,23,3,0,0,0,13.976189030824429,29.744462,28.841,0,0,3,0,0,0,0,1,15.0
1623,2,3,3,0,0,0,1.9191844924051182,25.725,32.974,1,0,5,0,0,1,0,0,4.456103609097617
1624,2,11,3,0,0,0,13.597995137061824,29.26,38.622,1,0,4,0,1,0,0,0,15.0
1625,2,19,3,0,0,0,14.351106465404197,18.479999999999997,32.974,2,0,1,0,0,1,0,0,15.0
1626,2,11,3,0,0,0,2.7872671978159955,27.93,30.054,3,0,5,0,0,0,1,0,5.731950189219936
1627,2,2,3,0,0,0,5.174137076560895,28.174999999999997,38.622,2,0,3,0,1,0,0,0,10.667437173878328
1628,2,7,3,0,0,0,11.934701101624086,24.64,32.974,1,0,3,0,0,1,0,0,15.0
1629,2,19,3,0,0,0,3.3060396384178117,19.639883999999995,28.841,1,0,3,0,0,0,0,1,9.617332786067081
1636,2,10,3,0,0,0,13.107805522751097,26.950000000000003,38.622,2,0,1,0,1,0,0,0,15.0
1637,2,6,3,0,0,0,13.77420086648522,32.34,30.054,3,0,1,0,0,0,1,0,15.0
914,2,1,5,1,0,0,13.86768706414216,29.645000000000003,30.054,3,0,2,0,0,0,1,0,15.0
915,2,11,5,1,0,0,12.471677251988657,32.71890820000001,28.841,2,0,5,0,0,0,0,1,15.0
916,2,19,5,1,0,0,8.541331394741343,21.252,48.637,0,0,5,1,0,0,0,0,15.0
917,2,13,5,1,0,1,14.05274022145208,19.0575,30.054,3,1,2,0,0,0,1,0,15.0
902,2,18,4,0,0,0,12.637502904795157,16.5,48.637,2,0,3,1,0,0,0,0,15.0
903,2,23,4,0,0,0,5.506995066896454,30.589999999999996,38.622,1,0,3,0,1,0,0,0,11.09210002167665
1642,2,7,3,0,0,0,20.0,25.047968,28.841,2,0,3,0,0,0,0,1,15.0
1643,2,17,3,0,0,0,3.1265487103326386,17.709999999999997,38.622,0,0,3,0,1,0,0,0,10.943244225473537
1630,2,16,3,0,0,0,0.5,24.5,38.622,2,0,1,0,1,0,0,0,3.0
1631,2,14,3,0,0,0,0.8606409029318098,24.5,30.054,1,0,3,0,0,0,1,0,3.0
1632,2,18,3,0,0,0,14.092637727700145,16.5,32.974,3,0,2,0,0,1,0,0,15.0
1633,2,6,3,0,0,0,8.85804302331051,33.809999999999995,30.054,3,0,2,0,0,0,1,0,15.0
1634,2,18,3,0,0,1,13.932013080570707,12.375,28.841,2,1,3,0,0,0,0,1,15.0
1635,2,20,3,0,0,0,12.542073439378617,23.1,30.054,3,0,3,0,0,0,1,0,15.0
878,2,10,4,0,0,1,12.2692076126489,20.547161250000002,28.841,0,1,5,0,0,0,0,1,15.0
879,2,13,4,0,0,0,12.67641502700387,23.1,32.974,1,0,1,0,0,1,0,0,15.0
880,2,20,4,0,0,0,0.5,21.0,38.622,2,0,2,0,1,0,0,0,3.0
881,2,12,4,0,0,0,9.35381951664431,25.759999999999998,32.974,0,1,3,0,0,1,0,0,15.0
1638,2,12,3,0,0,0,4.013611177688703,25.759999999999998,38.622,1,0,4,0,1,0,0,0,9.164919376099622
1639,2,10,3,0,0,0,7.805532856936028,28.174999999999997,48.637,2,0,4,1,0,0,0,0,15.0
1640,2,22,3,0,0,0,11.10350592759092,30.800000000000004,38.622,1,0,1,0,1,0,0,0,15.0
1641,2,13,3,0,0,0,6.548853197708241,24.15,48.637,1,0,5,1,0,0,0,0,15.0
886,2,22,4,0,0,0,10.860337938079992,31.309960000000004,28.841,0,0,5,0,0,0,0,1,15.0
887,2,21,4,0,0,0,6.504270221971437,30.589999999999996,48.637,2,0,2,1,0,0,0,0,13.144585248532618
888,2,1,4,0,0,1,1.1231398668535189,19.293750000000003,32.974,0,0,3,0,0,1,0,0,3.492861643737188
889,2,0,4,0,0,0,12.08105937918046,26.950000000000003,38.622,0,0,1,0,1,0,0,0,15.0
890,2,15,4,0,0,0,0.5,25.2,30.054,3,0,4,0,0,0,1,0,3.0
891,2,2,4,0,0,0,6.30206463918499,28.174999999999997,48.637,0,0,2,1,0,0,0,0,13.058081527701193
892,2,0,4,0,0,0,12.170257918485682,26.950000000000003,32.974,1,0,3,0,0,1,0,0,15.0
893,2,11,4,0,0,0,8.088381256062819,31.096482999999996,28.841,2,0,5,0,0,0,0,1,15.0
958,2,23,6,1,0,0,12.525844227975497,32.18600000000001,30.054,0,0,5,0,0,0,1,0,15.0
959,2,20,0,0,0,1,7.868095483886018,18.112499999999997,48.637,2,0,2,1,0,0,0,0,15.0
960,2,19,0,0,0,0,9.841180872676018,19.639883999999995,28.841,1,0,2,0,0,0,0,1,15.0
961,2,14,0,0,0,1,12.500335730538106,20.212500000000002,38.622,0,0,3,0,1,0,0,0,15.0
962,2,20,0,0,0,0,7.684035510196443,24.15,48.637,2,0,3,1,0,0,0,0,15.0
963,2,20,0,0,0,0,9.345808588969431,24.15,48.637,3,0,1,1,0,0,0,0,15.0
964,2,15,0,0,0,0,10.700867714268552,27.720000000000002,48.637,3,0,2,1,0,0,0,0,15.0
965,2,2,0,0,0,1,13.486642619967208,20.212500000000002,30.054,2,0,5,0,0,0,1,0,15.0
966,2,20,0,0,0,0,5.636550499918972,24.15,38.622,3,0,3,0,1,0,0,0,13.38173047859837
967,2,21,0,0,0,0,19.36533362441023,29.26,32.974,2,0,3,0,0,1,0,0,15.0
968,2,11,0,0,0,0,7.877820681766245,30.589999999999996,48.637,3,0,5,1,0,0,0,0,15.0
969,2,0,0,0,0,0,8.370871490038784,28.641497499999996,28.841,2,0,2,0,0,0,0,1,15.0
970,2,21,0,0,0,0,4.471470207155941,30.589999999999996,48.637,0,0,2,1,0,0,0,0,9.181094450024045
971,2,10,0,0,0,1,16.702569197742292,20.212500000000002,32.974,3,0,5,0,0,1,0,0,15.0
972,2,18,0,0,0,0,1.3395171362957223,15.75,38.622,2,0,5,0,1,0,0,0,5.203779839854297
973,2,7,0,0,0,0,19.28527263883347,25.047968,28.841,2,0,4,0,0,0,0,1,15.0
974,2,20,0,0,0,0,10.220823748511858,23.1,38.622,3,0,4,0,1,0,0,0,15.0
975,2,14,0,0,0,0,9.866119827773643,28.174999999999997,38.622,0,0,2,0,1,0,0,0,15.0
976,2,11,0,0,0,0,16.163477870012088,29.26,32.974,0,0,4,0,0,1,0,0,15.0
977,2,10,0,0,0,0,6.135983667018572,28.174999999999997,48.637,3,0,4,1,0,0,0,0,12.772096453398381
978,2,1,0,0,0,0,5.446472012709281,28.174999999999997,48.637,3,0,2,1,0,0,0,0,11.418170539979913
979,2,18,0,0,0,0,2.850483508765536,15.75,48.637,0,0,3,1,0,0,0,0,11.264649651811629
980,2,18,0,0,0,0,6.464031516403294,17.25,48.637,0,0,1,1,0,0,0,0,15.0
981,2,21,0,0,0,1,0.5925795445689748,19.95,38.622,3,0,3,0,1,0,0,0,3.0
982,2,8,0,0,0,0,10.662752960994878,19.25,38.622,2,0,4,0,1,0,0,0,15.0
983,2,14,0,0,0,0,13.447367130983677,26.950000000000003,32.974,3,0,5,0,0,1,0,0,15.0
984,2,6,0,0,0,0,10.027693551696581,32.34,38.622,1,0,3,0,1,0,0,0,15.0
985,2,18,0,0,0,0,12.327256063922318,16.5,38.622,3,0,1,0,1,0,0,0,15.0
986,2,16,0,0,0,0,3.0663999057919593,28.174999999999997,38.622,3,0,4,0,1,0,0,0,6.628763387989723
987,2,11,1,0,0,0,13.49355487025723,29.26,32.974,0,0,3,0,0,1,0,0,15.0
988,2,5,1,0,0,0,7.079109254059906,32.199999999999996,48.637,2,0,3,1,0,0,0,0,12.757831098358182
989,2,9,1,0,0,0,1.0443991141515279,20.58,38.622,2,0,4,0,1,0,0,0,3.0
873,2,8,3,0,0,0,2.4648735528462287,18.375,32.974,2,0,4,0,0,1,0,0,8.299937391661972
874,2,3,3,0,0,0,4.985165919288233,28.174999999999997,48.637,1,0,5,1,0,0,0,0,10.421445272924878
875,2,1,3,0,0,0,13.237441789070225,26.950000000000003,30.054,1,0,2,0,0,0,1,0,15.0
876,2,9,3,0,0,0,13.521022960836854,21.56,30.054,2,0,5,0,0,0,1,0,15.0
877,2,6,4,0,0,0,1.0195436263684725,30.87,48.637,2,0,4,1,0,0,0,0,3.0
862,2,7,3,0,0,0,12.861477918089475,24.64,38.622,1,0,3,0,1,0,0,0,15.0
863,2,4,3,0,0,0,9.328757773467036,30.589999999999996,48.637,0,0,2,1,0,0,0,0,15.0
864,2,18,3,0,0,0,13.286243520629455,16.5,28.841,3,0,1,0,0,0,0,1,15.0
865,2,15,3,0,0,0,12.03038376298254,27.720000000000002,38.622,3,0,5,0,1,0,0,0,15.0
866,2,0,3,0,0,1,10.716970750223465,20.212500000000002,48.637,0,1,5,1,0,0,0,0,15.0
867,2,7,3,0,0,0,11.75715320032735,24.64,48.637,0,0,5,1,0,0,0,0,15.0
868,2,6,3,0,0,0,11.845246591946088,32.34,48.637,3,0,3,1,0,0,0,0,15.0
869,2,15,3,0,0,0,12.655204927690713,27.720000000000002,38.622,0,0,3,0,1,0,0,0,15.0
854,2,1,3,0,0,1,3.578680874297438,21.131249999999998,38.622,0,0,4,0,1,0,0,0,10.525823118701311
855,2,17,3,0,0,0,1.121769300193611,16.169999999999998,48.637,3,0,5,1,0,0,0,0,4.232651288343479
856,2,0,3,0,0,0,2.1264448343994506,25.725,48.637,1,0,4,1,0,0,0,0,4.873807642455763
857,2,15,3,0,0,0,12.15857526999768,28.178964,28.841,3,0,1,0,0,0,0,1,15.0
858,2,2,3,0,0,0,1.1922993810804314,25.725,38.622,0,0,1,0,1,0,0,0,3.0
859,2,12,3,0,0,0,6.217122396028224,25.759999999999998,38.622,3,0,5,0,1,0,0,0,14.481161773987717
860,2,6,3,0,0,0,0.7254185159419164,29.4,48.637,1,0,1,1,0,0,0,0,3.0
861,2,9,3,0,0,0,14.537362076629847,21.916971999999998,28.841,2,0,4,0,0,0,0,1,15.0
850,2,2,3,0,0,1,13.33580628255209,20.212500000000002,32.974,1,0,1,0,0,1,0,0,15.0
851,2,21,3,0,0,0,4.830456332777419,30.589999999999996,38.622,2,0,1,0,1,0,0,0,9.79351275999062
852,2,0,3,0,0,0,9.50241544385125,28.174999999999997,30.054,3,0,2,0,0,0,1,0,15.0
853,2,8,3,0,0,0,11.998357334670002,19.568725,28.841,0,0,1,0,0,0,0,1,15.0
918,2,14,5,1,0,0,10.293342748521894,29.645000000000003,48.637,1,0,1,1,0,0,0,0,15.0
1722,3,7,6,1,0,0,2.6929707512670413,26.3003664,28.841,2,0,3,0,0,0,0,1,6.084371692268249
1723,3,1,6,1,0,0,12.284011702367096,29.645000000000003,32.974,0,0,2,0,0,1,0,0,15.0
1724,3,4,6,1,0,0,15.705454913880585,32.18600000000001,32.974,1,0,1,0,0,1,0,0,15.0
1725,3,22,6,1,0,0,5.921810344324311,35.419999999999995,48.637,2,0,5,1,0,0,0,0,9.65584270679323
1710,3,17,6,1,0,0,9.934729371440781,19.481,48.637,0,0,3,1,0,0,0,0,15.0
1711,3,2,6,1,0,0,12.394010744364474,29.645000000000003,32.974,2,1,3,0,0,1,0,0,15.0
1712,3,2,6,1,0,0,6.834774752972195,30.992499999999996,48.637,2,0,4,1,0,0,0,0,13.190130673022498
1713,3,18,6,1,0,0,0.8785088989881344,15.399999999999999,38.622,2,0,1,0,1,0,0,0,3.4060478843316417
1666,3,4,4,0,0,0,10.145684395826494,29.26,38.622,1,0,4,0,1,0,0,0,15.0
1667,3,7,4,0,0,0,11.294932844651095,24.64,32.974,0,0,4,0,0,1,0,0,15.0
1668,3,19,4,0,0,0,13.251357213425592,18.479999999999997,38.622,2,0,2,0,1,0,0,0,15.0
1669,3,9,4,0,0,1,9.53192598836055,17.184898499999996,28.841,2,0,4,0,0,0,0,1,15.0
1718,3,23,6,1,0,1,12.925151871667424,24.139500000000005,38.622,2,0,5,0,1,0,0,0,15.0
1719,3,2,6,1,0,0,6.575624690073325,30.992499999999996,38.622,1,0,4,0,1,0,0,0,13.067993134861867
1720,3,13,6,1,0,1,5.905884479747099,19.923749999999995,48.637,1,0,2,1,0,0,0,0,15.0
1721,3,5,6,1,0,0,1.6019676563605478,32.339999999999996,48.637,2,0,1,1,0,0,0,0,3.106126564656718
1674,3,7,5,1,0,1,2.328986089901407,19.404000000000003,48.637,2,0,5,1,0,0,0,0,6.978313877898982
1675,3,15,5,1,0,0,10.829332951915344,30.492,38.622,2,1,2,0,1,0,0,0,15.0
1676,3,20,5,1,0,0,1.3460125952472448,24.255,48.637,3,0,2,1,0,0,0,0,3.1693197267576396
1677,3,5,5,1,0,1,10.223056157942395,25.410000000000004,38.622,2,0,5,0,1,0,0,0,15.0
1662,3,13,4,0,0,1,3.631482675728056,18.112499999999997,38.622,3,0,5,0,1,0,0,0,11.731436044323058
1663,3,2,4,0,0,0,11.359249001426033,26.950000000000003,38.622,0,0,5,0,1,0,0,0,15.0
1664,3,16,4,0,0,0,6.696367612765399,28.174999999999997,48.637,0,0,2,1,0,0,0,0,14.278715044372891
1665,3,13,4,0,0,0,13.81110507491709,23.1,32.974,1,0,5,0,0,1,0,0,15.0
1682,3,18,5,1,0,0,11.88081665109695,16.94,32.974,1,0,3,0,0,1,0,0,15.0
1683,3,4,5,1,0,0,8.504264865880248,33.649,48.637,3,0,1,1,0,0,0,0,14.725358033165081
1684,3,6,5,1,0,0,9.48365009053966,37.191,38.622,3,0,5,0,1,0,0,0,15.0
1685,3,0,5,1,0,0,9.328157386496898,30.992499999999996,48.637,2,0,5,1,0,0,0,0,15.0
1670,3,0,4,0,0,0,10.446784439908626,27.396215,28.841,1,0,3,0,0,0,0,1,15.0
1671,3,21,4,0,0,0,13.180090963044824,29.26,30.054,3,0,5,0,0,0,1,0,15.0
1672,3,7,5,1,0,0,6.791573058797943,28.336,48.637,0,0,5,1,0,0,0,0,14.502105321645946
1673,3,0,5,1,0,0,0.6711403596961747,26.95,38.622,2,0,3,0,1,0,0,0,3.0
1754,3,10,1,0,0,0,6.369457777412533,28.174999999999997,38.622,1,0,3,0,1,0,0,0,13.63984699902587
1755,3,2,1,0,0,0,6.437260418968749,28.174999999999997,48.637,0,0,5,1,0,0,0,0,14.107586495614918
1756,3,6,1,0,0,1,13.455623610242878,24.6565935,28.841,0,0,5,0,0,0,0,1,15.0
1757,3,8,1,0,0,0,19.005599638828883,19.568725,28.841,0,0,4,0,0,0,0,1,15.0
1742,3,19,0,0,0,0,6.432722191913314,19.319999999999997,48.637,3,0,3,1,0,0,0,0,15.0
1743,3,9,0,0,0,0,2.805265885401332,20.58,48.637,3,0,4,1,0,0,0,0,8.102993645797625
1744,3,9,0,0,0,0,10.076790417384705,21.56,48.637,0,0,2,1,0,0,0,0,15.0
1745,3,16,0,0,0,0,7.510583929765203,28.174999999999997,48.637,0,0,5,1,0,0,0,0,15.0
1698,3,12,5,1,0,0,14.611784767002499,27.104000000000003,32.974,1,0,4,0,0,1,0,0,15.0
1699,3,15,6,1,0,1,1.3490526185139278,21.829500000000003,38.622,1,0,5,0,1,0,0,0,3.764315424210744
1700,3,20,6,1,0,1,5.232164164649546,19.923749999999995,38.622,3,1,1,0,1,0,0,0,15.0
1701,3,4,6,1,0,0,2.804604716526955,30.723000000000003,38.622,0,0,5,0,1,0,0,0,5.440961336043817
1750,3,14,0,0,0,0,12.663361735668081,26.950000000000003,32.974,0,0,1,0,0,1,0,0,15.0
1751,3,15,0,0,0,0,19.151994213395373,27.720000000000002,32.974,0,0,1,0,0,1,0,0,15.0
1752,3,23,0,0,0,0,1.927669631302332,27.93,38.622,3,0,3,0,1,0,0,0,4.085189808201598
1753,3,21,0,0,0,0,5.843378528634138,30.589999999999996,48.637,1,0,2,1,0,0,0,0,11.154356940902224
1706,3,0,6,1,0,0,5.531454563512587,30.992499999999996,38.622,2,0,2,0,1,0,0,0,10.87020745873479
1707,3,21,6,1,0,1,11.563864402442755,24.139500000000005,38.622,2,0,3,0,1,0,0,0,15.0
1708,3,18,6,1,0,0,2.359424514537383,16.169999999999998,32.974,3,0,1,0,0,1,0,0,9.178889160946184
1709,3,23,6,1,0,0,5.185166613198545,33.649,38.622,2,0,2,0,1,0,0,0,9.126430706343209
1694,3,14,5,1,0,1,9.948994525923784,23.244374999999998,48.637,0,0,4,1,0,0,0,0,15.0
1695,3,0,5,1,0,0,11.528278931899793,30.1358365,28.841,1,0,4,0,0,0,0,1,15.0
1696,3,21,5,1,0,0,5.7510599222818275,33.649,48.637,1,0,4,1,0,0,0,0,10.301119457305605
1697,3,13,5,1,0,0,6.9033932371089755,26.564999999999994,48.637,0,0,4,1,0,0,0,0,15.0
1714,3,0,6,1,0,0,8.497988940695441,30.992499999999996,48.637,0,0,1,1,0,0,0,0,15.0
1715,3,16,6,1,0,0,10.626386437456096,29.645000000000003,38.622,2,0,4,0,1,0,0,0,15.0
1716,3,1,6,1,0,0,6.6445110385692265,30.992499999999996,38.622,3,1,2,0,1,0,0,0,12.713882602321505
1717,3,3,6,1,0,0,2.9167744890381178,28.2975,30.054,1,0,5,0,0,0,1,0,6.270775059998452
1702,3,5,6,1,0,0,16.337815542250166,33.88,32.974,3,0,3,0,0,1,0,0,15.0
1703,3,7,6,1,0,0,10.027802409024089,27.104000000000003,38.622,3,1,1,0,1,0,0,0,15.0
1704,3,7,6,1,0,1,6.382247008704661,21.252,48.637,0,0,5,1,0,0,0,0,15.0
1705,3,21,6,1,0,0,12.413886400032103,32.71890820000001,28.841,3,0,1,0,0,0,0,1,15.0
1786,3,2,2,0,0,0,0.6395015987673018,24.5,48.637,3,0,3,1,0,0,0,0,3.0
1787,3,15,2,0,0,0,5.22020147651554,28.979999999999997,38.622,3,0,2,0,1,0,0,0,11.021349652114164
1788,3,2,2,0,0,0,12.336066556229456,26.950000000000003,48.637,0,0,4,1,0,0,0,0,15.0
1789,3,13,2,0,0,0,8.634009721266507,24.15,32.974,1,0,3,0,0,1,0,0,15.0
1774,3,5,1,0,0,0,2.7567009104751854,29.400000000000002,38.622,3,0,4,0,1,0,0,0,5.601029862030309
1775,3,1,1,0,0,0,14.398789515441651,26.950000000000003,32.974,0,0,3,0,0,1,0,0,15.0
1776,3,1,1,0,0,0,9.385198359919354,28.174999999999997,38.622,3,0,5,0,1,0,0,0,15.0
1777,3,6,1,0,0,1,7.686706468711733,25.777347749999997,28.841,3,0,5,0,0,0,0,1,15.0
1730,3,6,0,0,0,0,6.21975614809032,33.809999999999995,38.622,2,0,4,0,1,0,0,0,11.328680801148296
1731,3,10,0,0,0,0,9.220207158196963,28.174999999999997,38.622,1,0,4,0,1,0,0,0,15.0
1732,3,9,0,0,0,1,5.423381461088637,16.904999999999998,38.622,3,0,5,0,1,0,0,0,15.0
1733,3,18,0,0,0,0,2.687240242992825,15.75,38.622,1,1,5,0,1,0,0,0,9.83124905214727
1782,3,2,2,0,0,0,10.176155439095185,26.950000000000003,48.637,0,1,4,1,0,0,0,0,15.0
1783,3,0,2,0,0,0,0.6545332156428124,24.5,38.622,2,0,2,0,1,0,0,0,3.0
1784,3,16,2,0,0,0,2.040546892633465,25.725,32.974,0,0,3,0,0,1,0,0,4.831050518564508
1785,3,7,2,0,0,0,2.0065300170293505,23.52,32.974,1,0,5,0,0,1,0,0,4.94591760769934
1738,3,19,0,0,0,0,11.227940945625514,18.479999999999997,32.974,1,0,1,0,0,1,0,0,15.0
1739,3,9,0,0,0,0,11.731825992464913,21.56,48.637,0,0,5,1,0,0,0,0,15.0
1740,3,22,0,0,0,1,12.741188376500986,23.482470000000003,28.841,2,0,5,0,0,0,0,1,15.0
1741,3,19,0,0,0,0,1.495373488509205,17.639999999999997,48.637,0,0,1,1,0,0,0,0,5.153835622968561
1726,3,18,6,1,0,1,0.5,11.549999999999999,48.637,2,0,2,1,0,0,0,0,3.0
1727,3,22,0,0,0,0,8.060541199849558,32.199999999999996,48.637,3,0,4,1,0,0,0,0,14.518309320622604
1728,3,8,0,0,0,0,6.373383357062804,20.125,48.637,2,0,4,1,0,0,0,0,15.0
1729,3,10,0,0,0,0,5.728355968251196,28.174999999999997,48.637,3,0,2,1,0,0,0,0,12.251199762035789
1746,3,11,0,0,0,0,2.992093797628881,27.93,38.622,3,0,2,0,1,0,0,0,6.568999116779091
1747,3,18,0,0,0,0,15.370621631868538,16.5,32.974,1,0,1,0,0,1,0,0,15.0
1748,3,11,0,0,0,0,14.090783696317182,29.744462,28.841,2,0,3,0,0,0,0,1,15.0
1749,3,13,0,0,0,0,12.152409491363631,23.1,48.637,1,0,5,1,0,0,0,0,15.0
1734,3,8,0,0,0,0,12.541332056465766,19.25,30.054,2,0,5,0,0,0,1,0,15.0
1735,3,19,0,0,0,0,1.2645059171596942,17.639999999999997,30.054,2,0,5,0,0,0,1,0,4.308358636268889
